"","pathway","RMSE"
"821","REACTOME_RORA_ACTIVATES_GENE_EXPRESSION","0.41551261602246"
"822","REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION","0.521600855148765"
"823","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS","0.298551180969483"
"824","REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS","0.395090790908602"
"825","REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA","0.287226634342598"
"826","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","0.245875333126566"
"827","REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND","0.411579220977739"
"828","REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.261824766367211"
"829","REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.352782395335087"
"830","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.505355701588883"
"831","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE_","0.732721272847033"
"832","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","0.346993356458328"
"833","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT","0.350162438685737"
"834","REACTOME_SIGNALING_BY_SCF_KIT","0.654723319857525"
"835","REACTOME_REGULATION_OF_KIT_SIGNALING","0.336049248178709"
"836","REACTOME_REGULATION_OF_SIGNALING_BY_NODAL","0.368888681829315"
"837","REACTOME_COLLAGEN_DEGRADATION","0.423508171483195"
"838","REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE","0.618655333630495"
"839","REACTOME_BETA_DEFENSINS","0.316998269580444"
"840","REACTOME_DEFENSINS","0.386934456122438"
"841","REACTOME_ALPHA_DEFENSINS","0.264759973490795"
"842","REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION","0.306408652932042"
"843","REACTOME_REPRODUCTION","0.567754699323126"
"844","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","0.290446123098814"
"845","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","0.253855377014556"
"846","REACTOME_COLLAGEN_FORMATION","0.262298327487864"
"847","REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE","0.320783566527258"
"848","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC","0.448204537207513"
"849","REACTOME_ACYL_CHAIN_REMODELING_OF_CL","0.287851031013091"
"850","REACTOME_ACYL_CHAIN_REMODELLING_OF_PS","0.418061269936506"
"851","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE","0.452295547871842"
"852","REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG","0.264097459840244"
"853","REACTOME_ACYL_CHAIN_REMODELLING_OF_PI","0.362802062049126"
"854","REACTOME_ACYL_CHAIN_REMODELLING_OF_PG","0.448720819476426"
"855","REACTOME_HYDROLYSIS_OF_LPC","0.317497515287039"
"856","REACTOME_SYNTHESIS_OF_PG","0.309737715751401"
"857","REACTOME_SYNTHESIS_OF_PA","0.809788869331419"
"858","REACTOME_SYNTHESIS_OF_PC","0.748238471566767"
"859","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","0.285531588452064"
"860","REACTOME_SYNTHESIS_OF_PE","0.244222325844574"
"861","REACTOME_SYNTHESIS_OF_PI","0.293926722257588"
"862","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE","0.270761291081586"
"863","REACTOME_INOSITOL_PHOSPHATE_METABOLISM","2.9757677048787"
"864","REACTOME_PI_METABOLISM","0.503483080911887"
"865","REACTOME_PHOSPHOLIPID_METABOLISM","0.253183514778322"
"866","REACTOME_DAG_AND_IP3_SIGNALING","0.834302929892599"
"867","REACTOME_MEIOSIS","0.791086245959636"
"868","REACTOME_CELL_CELL_COMMUNICATION","0.452681512535194"
"869","REACTOME_SIGNALING_BY_ACTIVIN","0.279659411078673"
"870","REACTOME_G0_AND_EARLY_G1","0.42143329581218"
"871","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS","0.419790010450102"
"872","REACTOME_METHYLATION","0.446843366474387"
"873","REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES","0.418615572048498"
"874","REACTOME_AMINO_ACID_CONJUGATION","0.258949801042263"
"875","REACTOME_GLUCURONIDATION","0.520465119848323"
"876","REACTOME_GLUTATHIONE_CONJUGATION","0.815117790947928"
"877","REACTOME_ELASTIC_FIBRE_FORMATION","0.43994856132575"
"878","REACTOME_FIBRONECTIN_MATRIX_FORMATION","0.263828011688708"
"879","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS","0.266170751024602"
"880","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","0.352159860109024"
"881","REACTOME_SIGNALING_BY_NOTCH","0.417701252310861"
"882","REACTOME_TELOMERE_MAINTENANCE","0.446817913329481"
"883","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","0.600494000032804"
"884","REACTOME_METABOLISM_OF_NUCLEOTIDES","0.345063907182473"
"885","REACTOME_MITOCHONDRIAL_BIOGENESIS","0.328817269274983"
"886","REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA","0.409920069927925"
"887","REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS","0.927193388775909"
"888","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","2.56989857056357"
"889","REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS","0.243968833584226"
"890","REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS","0.35416435017435"
"891","REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS","0.331538689633247"
"892","REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS","0.354879890236633"
"893","REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN","0.293943903962778"
"894","REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE","0.300744609632906"
"895","REACTOME_SULFUR_AMINO_ACID_METABOLISM","0.407049828307742"
"896","REACTOME_HIV_LIFE_CYCLE","0.322717701295737"
"897","REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION","0.450741107271671"
"898","REACTOME_INTEGRATION_OF_PROVIRUS","0.266724272485039"
"899","REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE","0.289175516220754"
"900","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION","0.360326077169818"
"901","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_","0.317091937975476"
"902","REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR","0.258487730295323"
"903","REACTOME_HIV_INFECTION","0.311039894115513"
"904","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","0.504418393940594"
"905","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","0.309320783005079"
"906","REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS","0.323275927720812"
"907","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_","0.431379111902086"
"908","REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS","0.280924932397347"
"909","REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","0.716850583934183"
"910","REACTOME_TRIGLYCERIDE_CATABOLISM","0.583761099937684"
"911","REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY","0.257270924917547"
"912","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","0.386653525816482"
"913","REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","0.267445338477497"
"914","REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS","0.293322616740564"
"915","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM","0.987548507207411"
"916","REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM","0.33854803314126"
"917","REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION","1.29457953092085"
"918","REACTOME_CELL_CYCLE","0.35349674862658"
"919","REACTOME_DISEASE","0.281489163249198"
"920","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","0.429690955372337"
"921","REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING","0.350871225721598"
"922","REACTOME_2_LTR_CIRCLE_FORMATION","0.267293679015006"
"923","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS","0.286678808035129"
"924","REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION","0.294088423177007"
"925","REACTOME_NEF_AND_SIGNAL_TRANSDUCTION","0.287793431037618"
"926","REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS","0.395782977387331"
"927","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","0.392047043928006"
"928","REACTOME_MTOR_SIGNALLING","1.25389267513709"
"929","REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF_","0.607957921914095"
"930","REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE","0.388698525359615"
"931","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE","0.588225781872522"
"932","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE","0.292003273289871"
"933","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE","0.363558169190038"
"934","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE","0.283632807336986"
"935","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS","0.784558539927976"
"936","REACTOME_GLYCOSPHINGOLIPID_METABOLISM","1.71315831324179"
"937","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_","0.477665314772975"
"938","REACTOME_MITOCHONDRIAL_UNCOUPLING","0.295510043501368"
"939","REACTOME_MTORC1_MEDIATED_SIGNALLING","0.398283999681301"
"940","REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES","0.269341363131008"
"941","REACTOME_SIGNALING_BY_NTRKS","0.181239707876614"
"942","REACTOME_COMPLEMENT_CASCADE","1.18013252335882"
"943","REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION","0.293147633376027"
"944","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT","0.47538244553776"
"945","REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT","0.274929254423591"
"946","REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS","0.30189759923312"
"947","REACTOME_SIGNALLING_TO_RAS","0.348695617017427"
"948","REACTOME_HIV_TRANSCRIPTION_INITIATION","1.33136510745906"
"949","REACTOME_HIV_TRANSCRIPTION_ELONGATION","0.481761725414569"
"950","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME","0.328217460181894"
"951","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT","0.310786152352688"
"952","REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY","0.335143084220295"
"953","REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION","0.288275088316747"
"954","REACTOME_THE_FATTY_ACID_CYCLING_MODEL","0.293153399307428"
"955","REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR","0.346142186211319"
"956","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","0.437414843543737"
"957","REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE","0.410325550923447"
"958","REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","0.373237717663013"
"959","REACTOME_INNATE_IMMUNE_SYSTEM","0.312948893092259"
"960","REACTOME_INFLUENZA_INFECTION","0.314965627161124"
"961","REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS","0.421609376869459"
"962","REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS","0.835618691263817"
"963","REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS","0.800527451917996"
"964","REACTOME_NOD1_2_SIGNALING_PATHWAY","0.764992967180557"
"965","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS","0.670611861824444"
"966","REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS","0.309746550980867"
"967","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","0.526132560951697"
"968","REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT","0.47261924911128"
"969","REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","0.911465229244114"
"970","REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS","0.331080431412659"
"971","REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY","0.337054667956018"
"972","REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY","0.238230790706726"
"973","REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN","0.409787083807248"
"974","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","0.233377918583988"
"975","REACTOME_ARMS_MEDIATED_ACTIVATION","0.29883123648257"
"976","REACTOME_P38MAPK_EVENTS","0.334598562461035"
"977","REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE","0.75964885166358"
"978","REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION","0.305338669300882"
"979","REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B","0.325529391925053"
"980","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","0.541798954260843"
"981","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","0.515914465197993"
"982","REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS","0.258870279191953"
"983","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","0.286487753841196"
"984","REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE","0.348622176157686"
"985","REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE","0.324648604976832"
"986","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS","0.359219610282386"
"987","REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION","0.281340692783446"
"988","REACTOME_ACTIVATION_OF_C3_AND_C5","0.256896129515802"
"989","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","0.478784916792193"
"990","REACTOME_ASSEMBLY_OF_THE_HIV_VIRION","0.402766799914404"
"991","REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS","0.447673761347603"
"992","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","0.655414279592581"
"993","REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE","0.32365417087412"
"994","REACTOME_PHOSPHORYLATION_OF_THE_APC_C","0.328797622553265"
"995","REACTOME_PHOSPHORYLATION_OF_EMI1","0.273841383350451"
"996","REACTOME_UNWINDING_OF_DNA","0.270369704347416"
"997","REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE","0.27884409548673"
"998","REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS","0.421620933574882"
"999","REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING","0.287299326779946"
"1000","REACTOME_SIGNALING_BY_EGFR","0.778989114937624"
"1001","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","0.805299530904036"
"1002","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A","0.412780133703032"
"1003","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","0.263980341660363"
"1004","REACTOME_DARPP_32_EVENTS","0.472185700905509"
"1005","REACTOME_GAB1_SIGNALOSOME","0.42036671768364"
"1006","REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING","0.300947165059782"
"1007","REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN","0.416016756742812"
"1008","REACTOME_EXTENSION_OF_TELOMERES","0.752296996750397"
"1009","REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1","0.334767034079306"
"1010","REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE","0.302352865259242"
"1011","REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE","0.458648110383294"
"1012","REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS","0.32019102359499"
"1013","REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION","0.278438571282878"
"1014","REACTOME_EGFR_DOWNREGULATION","0.422074976392576"
"1015","REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES","0.34781859758647"
"1016","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_","1.12272348703472"
"1017","REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS","0.382066153862795"
"1018","REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION","0.529485439398473"
"1019","REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION","0.69248979378302"
"1020","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","0.406812153296885"
"1021","REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL","0.254850748509115"
"1022","REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL","0.422727681214439"
"1023","REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL","0.396008542325718"
"1024","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT","1.99375870078989"
"1025","REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION","0.517268291746281"
"1026","REACTOME_SIGNALING_BY_PDGF","0.475810186329971"
"1027","REACTOME_ACTIVATION_OF_TRKA_RECEPTORS","0.274030852251909"
"1028","REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION","0.248625622028567"
"1029","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","0.734919493427133"
"1030","REACTOME_SIGNALLING_TO_ERKS","0.843645681999664"
"1031","REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN","0.251307605853066"
"1032","REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE","0.372882528400308"
"1033","REACTOME_CELLULAR_HEXOSE_TRANSPORT","0.365042316764919"
"1034","REACTOME_METABOLISM_OF_PORPHYRINS","0.39009836351886"
"1035","REACTOME_HEME_BIOSYNTHESIS","0.400465128539456"
"1036","REACTOME_HEME_DEGRADATION","0.268575476652829"
"1037","REACTOME_SIGNALING_BY_FGFR","0.3592304107901"
"1038","REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION","0.281997517313253"
"1039","REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION","0.448936137224813"
"1040","REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION","0.326500720990541"
"1041","REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION","0.315531997107401"
"1042","REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION","0.286417413384089"
"1043","REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION","0.260461581227921"
"1044","REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION","0.261420756936681"
"1045","REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION","0.440554715268148"
"1046","REACTOME_GAP_JUNCTION_ASSEMBLY","0.467084896022075"
"1047","REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE","0.394322861657156"
"1048","REACTOME_GAP_JUNCTION_DEGRADATION","0.365795757850985"
"1049","REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM","0.298574270898754"
"1050","REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI","0.369191039382343"
"1051","REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING","0.474683984885684"
"1052","REACTOME_CHOLESTEROL_BIOSYNTHESIS","0.345072910564291"
"1053","REACTOME_SNRNP_ASSEMBLY","0.554019568872533"
"1054","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","0.512920402260204"
"1055","REACTOME_DIGESTION_OF_DIETARY_LIPID","0.266517310219826"
"1056","REACTOME_ANDROGEN_BIOSYNTHESIS","0.282755601682527"
"1057","REACTOME_ESTROGEN_BIOSYNTHESIS","0.283899924183772"
"1058","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","0.37115654635341"
"1059","REACTOME_P75NTR_SIGNALS_VIA_NF_KB","0.304509674262401"
"1060","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK","0.58565380873629"
"1061","REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1","0.291410353981676"
"1062","REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR","0.273113601164937"
"1063","REACTOME_P75NTR_REGULATES_AXONOGENESIS","0.284579220851785"
"1064","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING","0.463023754277839"
"1065","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL","0.302752076456036"
"1066","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL","0.316779631804283"
"1067","REACTOME_MINERALOCORTICOID_BIOSYNTHESIS","0.282024692280916"
"1068","REACTOME_GLUCOCORTICOID_BIOSYNTHESIS","0.276095293148873"
"1069","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","1.23715772197402"
"1070","REACTOME_SIGNALING_BY_VEGF","0.407397840282512"
"1071","REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS","0.272633400932293"
"1072","REACTOME_SIGNALING_BY_RHO_GTPASES","0.310886475953934"
"1073","REACTOME_RHO_GTPASE_CYCLE","0.351535546601473"
"1074","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","0.413165551912595"
"1075","REACTOME_RHO_GTPASE_EFFECTORS","0.301254513058898"
"1076","REACTOME_SIGNALING_BY_WNT","0.340497788997004"
"1077","REACTOME_METABOLISM_OF_STEROID_HORMONES","0.759293269996671"
"1078","REACTOME_PREGNENOLONE_BIOSYNTHESIS","0.290256790857262"
"1079","REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE","0.390090038332723"
"1080","REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING","0.37569209509366"
"1081","REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING","0.399557892694094"
"1082","REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM","0.292337198222484"
"1083","REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES","0.407330754664768"
"1084","REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM","0.311642345187139"
"1085","REACTOME_COENZYME_A_BIOSYNTHESIS","0.284341897374111"
"1086","REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM","0.287791859973607"
"1087","REACTOME_NICOTINATE_METABOLISM","0.380694155044618"
"1088","REACTOME_VITAMIN_B1_THIAMIN_METABOLISM","0.290063337740127"
"1089","REACTOME_VITAMIN_C_ASCORBATE_METABOLISM","0.309765649372579"
"1090","REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM","0.296973525995005"
"1091","REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS","0.40493216779359"
"1092","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS","0.315137038099823"
"1093","REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS","0.491668629125272"
"1094","REACTOME_NICOTINAMIDE_SALVAGING","0.341232970574536"
"1095","REACTOME_SIGNALING_BY_NOTCH1","0.711907331295216"
"1096","REACTOME_SIGNALING_BY_NOTCH2","0.295390802740449"
"1097","REACTOME_PI3K_AKT_ACTIVATION","0.230327170553007"
"1098","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL","0.29274743479894"
"1099","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS","0.305116855946861"
"1100","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_","0.317796199180902"
"1101","REACTOME_ERK_MAPK_TARGETS","0.31430675502267"
"1102","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","0.445776688255728"
"1103","REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM","0.33578839976894"
"1104","REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK","0.54726127384177"
"1105","REACTOME_CREB_PHOSPHORYLATION","0.266134122414808"
"1106","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","0.430709440401966"
"1107","REACTOME_MEMBRANE_TRAFFICKING","0.373258796018301"
"1108","REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING","0.482715569439445"
"1109","REACTOME_CARNITINE_METABOLISM","0.298005907413085"
"1110","REACTOME_SIGNALING_BY_BMP","0.378567125351097"
"1111","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","0.283132332091738"
"1112","REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL","0.250774236099948"
"1113","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX","1.11291180332941"
"1114","REACTOME_G_PROTEIN_ACTIVATION","0.441189324264502"
