"","pathway","RMSE","Pearson"
"705","SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES","0.742011916515818","-0.268975174502728"
"706","SA_CASPASE_CASCADE","0.638289317791746","-0.105248849323858"
"707","SIG_CHEMOTAXIS","0.401464098013789","0.343775984915488"
"708","SIG_IL4RECEPTOR_IN_B_LYPHOCYTES","0.942182055982139","0.00450809470310555"
"709","WNT_SIGNALING","0.362358141567307","0.443924458171117"
"710","SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES","0.468578922467382","0.332613380801003"
"711","SA_FAS_SIGNALING","0.345717230143549","-0.036663527912258"
"712","SA_G1_AND_S_PHASES","0.380763158566699","0.152907531234568"
"713","SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES","0.947556927151731","-0.0276225150611283"
"714","SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES","0.4400407384157","0.628057008599742"
"715","SIG_BCR_SIGNALING_PATHWAY","0.499705432687566","0.267772894260135"
"716","SA_G2_AND_M_PHASES","0.373458677309397","-0.289242050197581"
"717","SA_MMP_CYTOKINE_CONNECTION","0.286887971249207","0.468678380970829"
"718","SA_PROGRAMMED_CELL_DEATH","0.374774831203136","0.115671116870576"
"719","SA_PTEN_PATHWAY","0.327516747472264","0.376150699935479"
"720","SA_REG_CASCADE_OF_CYCLIN_EXPR","0.335454926061461","0.155751021013634"
"721","SA_TRKA_RECEPTOR","0.446412933779983","0.179591978109321"
"722","NABA_COLLAGENS","0.60534261884522","0.0272187378589506"
"723","NABA_ECM_GLYCOPROTEINS","0.462704571926764","0.0343362597034336"
"724","NABA_ECM_REGULATORS","0.403433946910079","0.142878365659984"
"725","NABA_ECM_AFFILIATED","0.386766432837552","0.160542011193511"
"726","NABA_PROTEOGLYCANS","1.47119536007695","0.108475595022663"
"727","NABA_SECRETED_FACTORS","0.416163196178755","0.147219477516531"
"728","NABA_CORE_MATRISOME","0.400755040208195","0.135752445914776"
"729","NABA_MATRISOME_ASSOCIATED","0.387833489710978","0.212494711926888"
"730","NABA_BASEMENT_MEMBRANES","0.438579544954778","0.281609595844885"
"731","NABA_MATRISOME","0.388082693663204","0.172678713613284"
"732","REACTOME_INTERLEUKIN_6_SIGNALING","0.385104270946708","0.0427308140395883"
"733","REACTOME_HEMOSTASIS","0.320520690460479","0.304325606011084"
"734","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS","0.832772827830236","-0.13617502034312"
"735","REACTOME_MAPK3_ERK1_ACTIVATION","0.367425973197211","-0.0935009944568116"
"736","REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE","0.557208890623792","0.2600852412854"
"737","REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX","0.859642274397249","0.30254884352822"
"738","REACTOME_TRANSLESION_SYNTHESIS_BY_POLH","0.455852031107934","0.115985159538836"
"739","REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE","0.358210179970369","-0.00420974556990475"
"740","REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1","0.362715108345882","-0.232802471693315"
"741","REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR","0.284617722120215","0.304457685412834"
"742","REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY","0.467972829303386","0.417467118116421"
"743","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA_","0.357716586982625","0.128768096777205"
"744","REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA","0.305110410291764","0.0839343240217725"
"745","REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS","0.316130092970933","0.230779714036943"
"746","REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA","0.288530092808954","0.154169109877432"
"747","REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE","0.325198294822426","0.00441513843400549"
"748","REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE","0.364393367339093","0.114919909530087"
"749","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","1.35049433328879","-0.208905854188135"
"750","REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE","0.328001482492472","0.00107137740984541"
"751","REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE","0.4268065576543","0.165360124584914"
"752","REACTOME_OPIOID_SIGNALLING","0.509693031861263","-0.00772329596425829"
"753","REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB","0.394677462445287","0.287570874159169"
"754","REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB","0.330013097776069","0.0362262512609399"
"755","REACTOME_CA_DEPENDENT_EVENTS","0.742755266657957","0.0712178722180003"
"756","REACTOME_G_PROTEIN_MEDIATED_EVENTS","0.43505807497918","0.139057341154886"
"757","REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS","0.291601765615202","0.116257009930463"
"758","REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING","0.357045809650408","-0.077631893043543"
"759","REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE","0.422753297256882","0.286911779035957"
"760","REACTOME_NEUROTRANSMITTER_CLEARANCE","0.355783627015618","-0.0737847079291104"
"761","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","0.454618977805293","0.103414295605784"
"762","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","0.506704079133229","-0.0123929454317712"
"763","REACTOME_NEURONAL_SYSTEM","0.40652070721691","0.103716767268421"
"764","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_","0.425474753230609","0.212882736256373"
"765","REACTOME_IRS_MEDIATED_SIGNALLING","0.607404802851215","0.0652468188011755"
"766","REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION","0.681710156657207","-0.067009701413478"
"767","REACTOME_MAPK1_ERK2_ACTIVATION","0.320015126452757","0.092423386731649"
"768","REACTOME_SOS_MEDIATED_SIGNALLING","0.292611278185081","0.212146567545502"
"769","REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX","0.714912399148222","0.211679592203846"
"770","REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1","0.410770238394473","-0.0706355972179555"
"771","REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION","0.356892414942472","-0.162214171685182"
"772","REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION","0.608851155801565","-0.216160730491305"
"773","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS","4.42569645836701","-0.199202441298492"
"774","REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS","0.652639548962344","0.186849038710403"
"775","REACTOME_DISINHIBITION_OF_SNARE_FORMATION","0.31068943012195","-0.0780359526839269"
"776","REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE","0.864533654904696","0.2006654370106"
"777","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR_","0.654467122614821","-0.0625616066220653"
"778","REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS","0.318587303897658","-0.267478377738658"
"779","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES","0.377214389906376","0.285328504304142"
"780","REACTOME_PROLACTIN_RECEPTOR_SIGNALING","0.419472631532239","-0.115989596273427"
"781","REACTOME_SIGNALING_BY_NODAL","0.479194229308482","0.141805222196344"
"782","REACTOME_FERTILIZATION","0.402191020368176","0.344853110143838"
"783","REACTOME_MEIOTIC_SYNAPSIS","2.11851106756844","-0.0289735256879032"
"784","REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES","1.04667434853531","0.0598563752657613"
"785","REACTOME_SIGNALING_BY_FGFR_IN_DISEASE","0.614019321197636","0.120835890881262"
"786","REACTOME_SIGNALING_BY_ERBB2","0.631307309400846","-0.107990670558103"
"787","REACTOME_SIGNALING_BY_ERBB2_IN_CANCER","1.27149034402579","-0.164905305199701"
"788","REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR","0.405360026343363","-0.146122550710888"
"789","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","0.553529332048278","-0.0195439789139958"
"790","REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS","0.431837009669319","0.148511297525588"
"791","REACTOME_SIGNALING_BY_ERBB4","0.375958670797212","0.232741976294205"
"792","REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES_","0.298573087013365","0.239746623758728"
"793","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","0.40189961445038","0.189435902550543"
"794","REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY","0.33878699947114","0.124845224732671"
"795","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES_","0.821097110560947","-0.0464043953347572"
"796","REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN","0.338898600440227","0.23976176660291"
"797","REACTOME_METHIONINE_SALVAGE_PATHWAY","0.300312144998807","0.127389718909651"
"798","REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE","0.351805665569178","-0.0259199551674007"
"799","REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING","0.55658841998525","-0.0228104006694983"
"800","REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING","0.379751279604357","-0.127225314268368"
"801","REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING","0.465174083701086","-0.144588771574637"
"802","REACTOME_NUCLEAR_SIGNALING_BY_ERBB4","1.08325453310264","0.202967304492664"
"803","REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING","0.298164696568695","0.286172896350673"
"804","REACTOME_INTERLEUKIN_7_SIGNALING","0.684764570626254","-0.0718839437060211"
"805","REACTOME_DEVELOPMENTAL_BIOLOGY","0.412839340454445","0.0307131098176212"
"806","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","0.586498834458045","0.155198592823348"
"807","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","4.22488683602396","0.0388084493518336"
"808","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","0.4732438156465","-0.100887625567398"
"809","REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING","0.556454994695453","-0.325189148815104"
"810","REACTOME_CA2_ACTIVATED_K_CHANNELS","0.321260028222137","0.0701520410760469"
"811","REACTOME_INWARDLY_RECTIFYING_K_CHANNELS","0.516778155550645","0.60486269535559"
"812","REACTOME_POTASSIUM_CHANNELS","0.466086035694162","0.165649769081399"
"813","REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS","0.440778592344336","0.318809420967381"
"814","REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS","0.40724317062746","0.222341265343774"
"815","REACTOME_SPERM_MOTILITY_AND_TAXES","0.386586964575697","-0.278206661200398"
"816","REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING","0.30541647061201","-0.0898176566590165"
"817","REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING","0.281398434943613","0.251086060689355"
"818","REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING","0.421002449433617","-0.0619256937239251"
"819","REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX","0.441796124701964","0.13177951029763"
"820","REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1","0.444742202227421","0.0473892746746302"
"821","REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS","0.335036077182998","0.191748408330925"
"822","REACTOME_RORA_ACTIVATES_GENE_EXPRESSION","0.647737377523539","-0.305447682860513"
"823","REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION","2.19664901123009","-0.387351253557328"
"824","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS","0.338713754842977","0.366437475342906"
"825","REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS","0.650148325340209","-0.252665418616676"
"826","REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA","0.338459901420059","-0.0799117394813417"
"827","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","0.267007774662795","0.414028423085271"
"828","REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND","0.433133889173155","0.115840518717886"
"829","REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.299987489336335","-0.236521532128751"
"830","REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.513467874814126","0.2944328344044"
"831","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION","0.504284869366416","0.232005668920434"
"832","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE_","0.404243084986968","0.536500978188883"
"833","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","0.585327224911094","0.00429560508359757"
"834","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT","0.415132674925055","0.133425953491359"
"835","REACTOME_SIGNALING_BY_SCF_KIT","0.672606128642433","0.0551771696849349"
"836","REACTOME_REGULATION_OF_KIT_SIGNALING","0.486441660769122","-0.142610371115335"
"837","REACTOME_REGULATION_OF_SIGNALING_BY_NODAL","0.415989389380717","-0.0638121169160266"
"838","REACTOME_COLLAGEN_DEGRADATION","0.401754160367255","0.224225422039603"
"839","REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE","0.389564360470614","0.222237775268871"
"840","REACTOME_BETA_DEFENSINS","0.376032443668986","-0.0740122747120124"
"841","REACTOME_DEFENSINS","0.555881545080812","0.203194918979278"
"842","REACTOME_ALPHA_DEFENSINS","0.312750633397867","-0.123077601301568"
"843","REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION","0.397060785643417","-0.35244188600177"
"844","REACTOME_REPRODUCTION","0.550383048656793","0.10726707815461"
"845","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","0.434314057391013","0.0704377011180873"
"846","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","0.384759497265593","0.168252654792758"
"847","REACTOME_COLLAGEN_FORMATION","0.302769461578215","0.409997023453621"
"848","REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE","0.326991303289614","0.258042309137823"
"849","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC","1.04110331730438","-0.047092854323212"
"850","REACTOME_ACYL_CHAIN_REMODELING_OF_CL","0.322927288710387","-0.120642881756311"
"851","REACTOME_ACYL_CHAIN_REMODELLING_OF_PS","0.536518680863866","0.0536887879150411"
"852","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE","0.825735213715771","0.0117282107774516"
"853","REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG","0.302355735804672","0.082625612581793"
"854","REACTOME_ACYL_CHAIN_REMODELLING_OF_PI","0.361782851906803","0.228812849519287"
"855","REACTOME_ACYL_CHAIN_REMODELLING_OF_PG","0.408589599073883","0.248244708497472"
"856","REACTOME_HYDROLYSIS_OF_LPC","0.323560566386181","0.133213822854912"
"857","REACTOME_SYNTHESIS_OF_PG","0.312165203296162","0.117500296646732"
"858","REACTOME_SYNTHESIS_OF_PA","1.21243683997952","0.0141854989443154"
"859","REACTOME_SYNTHESIS_OF_PC","0.980346725306215","0.354082401670524"
"860","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","0.331206758657579","0.405723921322642"
"861","REACTOME_SYNTHESIS_OF_PE","0.287251011960266","0.483320584875337"
"862","REACTOME_SYNTHESIS_OF_PI","0.30684622984975","0.0703288247210276"
"863","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE","0.298177452558953","0.12580421413051"
"864","REACTOME_INOSITOL_PHOSPHATE_METABOLISM","0.532337412172711","0.106412962080339"
"865","REACTOME_PI_METABOLISM","0.521248320516012","0.166893094387358"
"866","REACTOME_PHOSPHOLIPID_METABOLISM","0.34908630791571","0.291761178780389"
"867","REACTOME_DAG_AND_IP3_SIGNALING","0.669536919288228","0.0365426225129539"
"868","REACTOME_MEIOSIS","0.790835667856175","0.176121939564045"
"869","REACTOME_CELL_CELL_COMMUNICATION","0.349274955673108","0.310486918586284"
"870","REACTOME_SIGNALING_BY_ACTIVIN","0.296857721433778","0.392997718683949"
"871","REACTOME_G0_AND_EARLY_G1","0.595557677827001","0.185256103845703"
"872","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS","0.534332533798359","0.0018921606291131"
"873","REACTOME_METHYLATION","0.386861810622475","0.0296189696836906"
"874","REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES","0.393299329507899","0.295814352530456"
"875","REACTOME_AMINO_ACID_CONJUGATION","0.315788048444472","0.070181815557387"
"876","REACTOME_GLUCURONIDATION","0.881306235528413","0.00837040833320563"
"877","REACTOME_GLUTATHIONE_CONJUGATION","3.48976579755677","-0.181591575079975"
"878","REACTOME_ELASTIC_FIBRE_FORMATION","0.370736818988955","0.525984962675472"
"879","REACTOME_FIBRONECTIN_MATRIX_FORMATION","0.290029095070478","0.24112868440355"
"880","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS","0.32488273018738","0.353585094703313"
"881","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","0.359843920193303","0.224974712480217"
"882","REACTOME_SIGNALING_BY_NOTCH","0.437130625726114","0.154051127057213"
"883","REACTOME_TELOMERE_MAINTENANCE","0.312723315994664","0.30963038050794"
"884","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","0.379236143578494","0.253763195052346"
"885","REACTOME_METABOLISM_OF_NUCLEOTIDES","0.352918832271067","0.241443752224707"
"886","REACTOME_MITOCHONDRIAL_BIOGENESIS","0.396889256370434","0.280838355342184"
"887","REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA","0.946755079907507","0.0952465951693524"
"888","REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS","0.848623725330028","0.120941655783913"
"889","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","0.787012720014084","0.417039024723726"
"890","REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS","0.333195375629498","0.366140143309449"
"891","REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS","0.364918169611393","-0.534072032420178"
"892","REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS","0.388438896489134","-0.590638649905643"
"893","REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS","0.280255588347628","0.577822146587727"
"894","REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN","0.274212814872246","0.278832838272044"
"895","REACTOME_SULFIDE_OXIDATION_TO_SULFATE","0.329531062393357","-0.191052089021537"
"896","REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE","0.400674279234911","-0.0403162772755234"
"897","REACTOME_SULFUR_AMINO_ACID_METABOLISM","1.48359247746806","-0.129173004351446"
"898","REACTOME_HIV_LIFE_CYCLE","0.326272242808894","0.31633090835043"
"899","REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION","0.643667045293003","0.178914593072766"
"900","REACTOME_INTEGRATION_OF_PROVIRUS","0.365587634433251","-0.0723667880148835"
"901","REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE","0.366723354402056","0.116666845829981"
"902","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION","0.436937338848673","-0.0315918542900766"
"903","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_","0.3986925666253","0.15547908198981"
"904","REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR","0.289845144906712","0.229524296542096"
"905","REACTOME_HIV_INFECTION","0.351917188225194","0.264297230788133"
"906","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","0.495728874192842","0.0550143061076837"
"907","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","0.426650907235016","0.211790154054034"
"908","REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS","0.48606065721244","0.287714629448243"
"909","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_","0.315114199416261","0.446975944103217"
"910","REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS","0.330945310457037","-0.4991949628822"
"911","REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","0.812044758571624","0.0729820798888835"
"912","REACTOME_TRIGLYCERIDE_CATABOLISM","0.736190067988062","0.235920716106168"
"913","REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY","0.303819865483791","0.187137399969753"
"914","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","0.373028419818539","0.233041290844402"
"915","REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","0.26474775451207","0.507297838595875"
"916","REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS","0.340424873401596","-0.103939574039088"
"917","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM","0.969270504077356","0.187535733018724"
"918","REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM","0.35998552267761","0.495723496767907"
"919","REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION","0.601446550826174","0.0952772992449121"
"920","REACTOME_CELL_CYCLE","0.36064429185462","0.140718964386713"
"921","REACTOME_DISEASE","0.335752400267773","0.31296503228593"
"922","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","0.685231694169196","0.137524715387287"
"923","REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING","0.392887558387731","0.194483993666874"
"924","REACTOME_2_LTR_CIRCLE_FORMATION","0.360827085743664","-0.16020263809544"
"925","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS","0.515261729845991","0.095423298263263"
"926","REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION","0.377106487853992","-0.183209304248748"
"927","REACTOME_NEF_AND_SIGNAL_TRANSDUCTION","0.321303215717423","0.167278627410865"
"928","REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS","1.21346761725441","0.0582653387964433"
"929","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","0.364573077853548","0.316823828314381"
"930","REACTOME_MTOR_SIGNALLING","0.400102478246445","0.356319346146149"
"931","REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF_","0.441910349845577","0.306978887988217"
"932","REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE","0.463432454573031","-0.0155914194590819"
"933","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE","0.450521171674431","0.271221937718036"
"934","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE","0.499021864088857","0.124024230133897"
"935","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE","0.291458852891396","0.459534769673466"
"936","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE","0.291544255293286","0.361403880567628"
"937","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS","0.440242735041726","0.0945210521253491"
"938","REACTOME_GLYCOSPHINGOLIPID_METABOLISM","0.520868042539988","0.24995117176532"
"939","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_","0.519992742928534","-0.141666303423739"
"940","REACTOME_MITOCHONDRIAL_UNCOUPLING","0.321220618055227","-0.0746634104979838"
"941","REACTOME_MTORC1_MEDIATED_SIGNALLING","0.853072532275258","-0.17174411362275"
"942","REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES","0.379544756061421","0.0727052236312455"
"943","REACTOME_SIGNALING_BY_NTRKS","0.281006829079066","0.416822099136437"
"944","REACTOME_COMPLEMENT_CASCADE","0.650038933399671","0.192892993933301"
"945","REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION","0.329856817925229","-0.0682307051315043"
"946","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT","0.544360849045272","0.267407743149561"
"947","REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT","0.309774241783448","0.162319730350887"
"948","REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS","0.433091206185377","-0.0170465477975527"
"949","REACTOME_SIGNALLING_TO_RAS","0.512422803142653","-0.00803487499583771"
"950","REACTOME_HIV_TRANSCRIPTION_INITIATION","0.529404289275185","0.00654593217516817"
"951","REACTOME_HIV_TRANSCRIPTION_ELONGATION","0.466486840331864","0.349104735847447"
"952","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME","0.308012856238785","0.433137749073288"
"953","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT","0.510271777285606","0.207292205021696"
"954","REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY","0.668807704884312","0.316757850529621"
"955","REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION","0.345305452051009","-0.194085186702806"
"956","REACTOME_THE_FATTY_ACID_CYCLING_MODEL","0.321220618055227","-0.0746634104979838"
"957","REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR","0.3757950772089","-0.080121130804647"
